question,text,label
mẹ của phi nhung là ai,với phi nhung  những năm tháng qua cô đã âm thầm chịu đựng nỗi khổ khi nuôi con một mình   mẹ đã cực khổ âm thầm chịu đựng  sống độc thân một mình và đau khổ khi phải kiếm tiền nuôi con ăn học  em bé áo xanh ngày nào đã không phụ lòng mẹ  giờ đã là thủ khoa  một cô y tá giỏi giang  ,0
mẹ của phi nhung là ai,ngoài việc con thành đạt  phi nhung còn rất tự hào khi wendy không ích kỷ mà lại rất vui khi mẹ có thêm nhiều con nuôi ở việt nam  cô nói   mỗi khi nhận em bé mới  tôi hay gửi hình cho wendy xem và kể chuyện về các em  lần nào  wendy cũng rất ủng hộ ,0
vợ của napoleon có tên là gì ,khi gặp napoleon  bà được biết đến với tên  rose   napoleon không ưa cái tên đó  ông gọi bà là  josephine  và từ đây bà mang tên này ,0
vợ của napoleon có tên là gì ,sau khi lấy phải người vợ đầu bị vô sinh và đèo bòng thêm nhân tình  napoleon còn sa vào vòng tay của nhiều phụ nữ khác ,0
vợ của napoleon có tên là gì ,cuối đời  khi đi lưu đày ở anh  trong phút lâm chung  những từ mà napoleon viết đều có tên người vợ đầu  người tình yêu dấu của mình   nước pháp  quân đội  josephine  ,0
vợ của napoleon có tên là gì ,danh sách những người phụ nữ gắn với tình trường của napoleon bonaparte không hề ít ,0
vợ của napoleon có tên là gì ,tuy nhiên  vincent cronin đáp lại rằng những chỉ trích như vậy dựa vào một tiền đề không đầy đủ rằng napoléon chịu hoàn toàn trách nhiệm cho những cuộc chiến mang tên ông  trong khi thực tế nước pháp là nạn nhân của một loạt những mối liên minh nhằm huỷ diệt những lý tưởng của đại cách mạng pháp  204   mặt khác  một cuộc thăm dò ý kiến xuất bản trên báo le figaro năm 2005 cho thấy gần 40 người pháp coi ông là  một tay độc tài đã dùng mọi cách để thoả mãn sự thèm khát quyền lực của mình    205 ,0
ai là chủ tịch tập vingroup,phạm nhật vượng  ông là ai   tôi là dân  là người dân   vị chủ tịch vingroup trả lời độc quyền trên báo tuổi trẻ xuân kỷ hợi 2019 ,1
ai là chủ tịch tập vingroup,doanh nhân 7x này tham gia hoạt động tại vingrop từ tháng 112008 với tư cách là trưởng ban đầu tư của tập đoàn  sau đó  được bổ nhiệm là phó chủ tịch hội đồng quản trị từ tháng 112011 bà lê thị thu thuỷ được bổ nhiệm là tổng giám đốc tập đoàn vingroup từ ngày 1462012 ,0
ai là chủ tịch tập vingroup,vị trí lãnh đạo cấp cao đầu tiên bà linh nắm giữ tại vingroup là thành viên hđqt công ty cổ phần pfv  đồng thời giữ vị trí phó tổng giám đốc của vingroup vào năm 2008  đến năm 2011  bà được bổ nhiệm làm phó chủ tịch hđqt và người công bố thông tin của tập đoàn ,0
ai là chủ tịch tập vingroup,theo cập nhật ngày 1422018 của tạp chí forbes  tài sản của hai tỷ phú usd của việt nam là ông phạm nhật vượng  chủ tịch hđqt tập đoàn vingroup  và bà nguyễn thị phương thảo  tổng giám đốc hãng hàng không vietjet air  đang bỏ xa tổng thống mỹ donald trump trên bảng xếp hạng người giàu thế giới ,1
ai là chủ tịch tập vingroup,chủ tịch tập đoàn vingroup  nguyên thủ tướng nguyễn tấn dũng,0
người việt nam đầu tiên đặt chân đến nam cực là ai,mục tiêu của đoàn là khảo sát về địa lý  địa chất  khí tượng và động vật tại vùng xa xôi và giá lạnh của trái đất  ngoài ra  scott muốn ông cùng các đồng nghiệp sẽ là những người đầu tiên đặt chân đến nam cực  ngày 1711912  họ tới đích nhưng nhận ra rằng đoàn thám hiểm người na uy do roald amundsen đã đến trước 34 ngày ,0
người việt nam đầu tiên đặt chân đến nam cực là ai, kỷ lục   hoàng thị minh hồng là người việt nam đầu tiên đặt chân đến nam cực  khi minh hồng tham gia chuyến thám hiểm nam cực mang tên one step beyond do unesco tổ chức nhân dịp 50 năm thành lập unesco vào tháng 11997  với mục tiêu kêu gọi cộng đồng toàn thế giới cùng hành động bảo vệ châu nam cực và bảo vệ môi trường toàn cầu  chống biến đổi khí hậu  chuyến thám hiểm có 35 thành viên là thanh niên tuổi từ 1724  đến từ 25 quốc gia  cùng với 7 người khác là trưởng đoàn  các nhà thám hiểm  nhà khoa học  quay phim  đó cũng là lần đầu tiên một chuyến thám hiểm nam cực được tổ chức dành riêng cho thanh niên ,1
người việt nam đầu tiên đặt chân đến nam cực là ai,chị hoàng thị minh hồng  người phụ nữ việt nam đầu tiên đặt chân lên nam cực  vừa được mời tham dự chuyến thám hiểm mang tên  hiệp ước quốc tế về nam cực  vào tháng 11 tới ,1
người việt nam đầu tiên đặt chân đến nam cực là ai,vào lúc 1600  giờ địa phương  ngày 1611997  đoàn thám hiểm đã khởi hành rời cảng ushuaia  điểm cực nam của đất nước achentina  để đi tới nam cực  trên con tàu mang tên professor khromov  qua gần 3 ngày vượt biển  vào lúc 930 sáng ngày 1911997  hoàng thị minh hồng đã cập bờ trên xuồng cao su  và đặt bước chân đầu tiên lên châu nam cực  ngày hôm sau  2011997  vào lúc khoảng 2130  minh hồng đã mặc áo dài và cắm quốc kỳ việt nam tại khu vực cắm trại  đánh dấu mình là người việt nam đầu tiên đặt chân đến châu lục này ,1
người việt nam đầu tiên đặt chân đến nam cực là ai,ông cũng cho biết là ông không phải là người gốc việt đầu tiên đến được nam cực  vĩ tuyến 90 nam   trước đó đã có ông bùi văn hiền  hay hiển  đã ở quá mùa đông 19971998 ở nam cực   13   14  cũng theo ông  đến năm 2013  chưa có một công dân việt nam mang hộ chiếu việt nam đặt chân đến được nam cực  vĩ tuyến 90 nam   kể cả nguyễn khuê  hoàng thị minh hồng  được cho là người việt  đã cắm cờ đầu tiên ở nam cực  năm 1997  15   16    mà chỉ đến vùng ven biển châu nam cực  cách nam cực hơn 1300 km đường chim bay    13   14  theo thông tin từ trạm amundsenscott  người việt đầu tiên sống qua mùa đông tại nam cực là hien văn bùi  năm 1988   sau đó là ông hiền  năm 1994   và rồi đến cô tạ phùng xuân năm 2004 ,0
ai là con của hồ chí minh,nếu khó lần theo nguồn gốc của huyền thoại thì nguồn gốc của tin đồn lại càng khó lần hơn  câu chuyện mạnh là con của bác hồ lần đầu tiên lan rộng ra khoảng độ cách đây tám hay chín năm   mọi người  đặc biệt là người việt nam  nói ông ta là con của hồ chí minh  duiker nói ,0
ai là con của hồ chí minh,ở đây  lúc này  toàn xã hội ta cần đặc biệt chú trọng đến số phận  đến nỗi oan khiên đeo đẳng một con người còn sống và gia đình anh  đó là anh nguyễn tất trung  đứa con không được thừa nhận của ông hồ chí minh và cô nông thị xuân  đã 51 năm nay  hơn nửa thế kỷ  anh trung sống lay lắt về mặt pháp lý  không có giấy khai sinh thật  không được nhận cha đẻ của mình  không được nhận mẹ đẻ của mình  chưa được một lần thăm mộ và thắp hương trên mộ mẹ  anh không được về quê hương bản quán quê nội cũng như quê ngoại để nhận bà con họ hàng  không được biết  và dù biết cũng không được nhận ai là ông bà  chú bác  anh chị em  con cháu ruột thịt của mình  cả cuộc đời anh và đời vợ và con anh bị đặt trong thế bất công và phi lý  không có một văn bản pháp lý nào quy định  sống không có căn cước thật  bị xô đẩy  đưa qua chuyển lại tuỳ tiện theo ngẫu hứng của giòng đời ,0
ai là con của hồ chí minh, ông nội thật của hồ chí minh  vương chí nghĩa là ai   hoa quốc phong là con cả mao trạch đông  quyền sống bình thường của anh nguyễn tất trung,0
ai là con của hồ chí minh,anh thông minh  tư duy đã hồi phục  tự mình biết cách  ra công khai  như thế nào và từ đó làm chủ đời mình  không cần ai chỉ vẽ  o ép  thật ra tôi đã có lòng cảm mến anh thanh niên nguyễn tất trung từ gần 20 năm nay  vào năm 1989 tôi hay ghé qua nhà ông vũ kỳ  khi ấy đang là giám đốc bảo tàng hồ chí minh ,0
ai là con của hồ chí minh,xuân và người em gái tên vàng được bố trí ở trong ngôi nhà số 66 phố hàng bông thợ nhuộm  sát phố quang trung  thông thường bộ trưởng công an trần quốc hoàn đích thân đưa xuân vào gặp hồ chí minh  sau đó lại đưa về   6  bà sinh một người con trai cho hồ chí minh đặt tên là nguyễn tất trung vào cuối năm 1956 ,0
ai là con của hồ chí minh,tóm lại  theo khẳng định của ông vũ kỳ thì đúng là có một cô gái người tày được văn phòng chính phủ phân công đi làm tại nơi ở của hồ chí minh  cô này mang thai ngoài giá thú với một chiến sĩ cảnh vệ của hồ chí minh  do thương xót cô gái này nên hồ chí minh đã giao cho ông vũ kỳ nhận nuôi đứa con đó  còn cô gái được trả về quê  về sau thì mất  mộ hiện nay vẫn còn ở bất bạt  cao bằng   14 ,0
ai là con của hồ chí minh,thật ra ông nguyễn sinh nhậm vợ chết sớm  ốm yếu  nhận lấy cô hà thị hy thường gọi là cô đèn   cheo  cô về làm vợ mọn  khi cô đã có mang với ông hồ sĩ tạo  ông nguyễn sinh nhậm đặt tên cho con cô đèn  sinh vào năm 1863 là nguyễn sinh sắc  nhận là con của mình  ông nhậm chết sau đó 3 năm  chính ông hồ sĩ tạo mới là người cha huyết thống của ông nguyễn sinh sắc  là ông nội thật sự của ông hồ chí minh ,0
ai là con của hồ chí minh,điều trên bảo đảm tính chân thật của sự kiện  theo tiểu sử chính thức hồ chí minh  ông nguyễn sinh sắc là con ông nguyễn sinh nhậm quê ở kim liên  huyện nam đàn  thật ra ông nguyễn sinh nhậm vợ chết sớm  ốm yếu  nhận lấy cô hà thị hy thường gọi là cô đèn   cheo  cô về làm vợ mọn  khi cô đã có mang với ông hồ sĩ tạo  ông nguyễn sinh nhậm đặt tên cho con cô đèn  sinh vào năm 1863 là nguyễn sinh sắc  nhận là con của mình ,0
ai là con của hồ chí minh,không phải đâu  ai thắc mắc bác hồ có con hay không  tốt nhất hãy gửi yêu cầu của mình cho chính phủ vn thử gien  có gì đâu ,0
ai là con của hồ chí minh,theo bùi tín  nguyên phó tổng biên tập của báo nhân dân  đại tá quân đội nhân dân việt nam  năm 1990 bỏ ra nước ngoài lưu vong và trở thành một nhân vật bất đồng chính kiến chống nhà nước việt nam   sau khi mẹ mất  nguyễn tất trung được nguyễn lương bằng đưa về gia đình nuôi vài tháng trong năm 1957  rồi giao lại cho gia đình tướng chu văn tấn trên thái nguyên trông nom vài năm  sau đó  trung được đưa vào trại mồ côi của hội phụ nữ cứu quốc trung ương  rồi được vào trường nguyễn văn trỗi dành cho con liệt sĩ  theo bùi tín  sau khi hồ chí minh mất  vũ kỳ  thư ký riêng lâu năm  từ năm 1948  của hồ chí minh  đưa trung về sống với gia đình  nhận trung làm con nuôi  cho đi học trường phổ thông chu văn an cạnh hồ tây cùng hai con ông là vũ quang và vũ vinh  cùng độ tuổi với trung ,0
